clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
CPVL	vitellogenic carboxypeptidase-like protein	PROTEASE	n/d	n/d	n/d	Serine	0	IPI00301395.4	 	P0140713A	46382	QV1_46382	R1	s01	F1	92	1	54164	2	1	1	1	0	0.888	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1156097&representative=IPI00301395.4	8663433.888	7776825.841	6656394.733	7559111.198	8667460.534	4694875.874	4456592.869	4653808.361	6416880.876	6352241.919	P0140713A	1.0	0.897661	0.768332	0.872531	1.000465	0.541919	0.514414	0.537178	0.740686	0.733224	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.155757378157	-0.380198253661	-0.196721705397	0.000670697268981	-0.883850865137	-0.958998188116	-0.896527874152	-0.433066026379	-0.447674085722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1468072549	11.8013748022	10.101114604	11.4709916672	13.1529177117	7.12449924581	6.76290351144	7.06217907521	9.73765104519	9.63956108227	1	6.349	n/d	
AHNAK	n/d	n/d	PDZ	n/d	n/d	n/d	0	IPI00021812.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	2074	1	629101	50	38	40	10	0	0.81985	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=43416&representative=IPI00021812.2	1215914619.43	1058764916.66	582199864.542	646532422.754	419920249.441	267977019.94	241808671.533	272677723.767	266110946.531	310650783.416	P0140713A	1.0	0.868114	0.479216	0.532728	0.34688	0.220316	0.199314	0.224193	0.218962	0.255516	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.204043586278	-1.06125201745	-0.908528984442	-1.52749143308	-2.18235382326	-2.32688504492	-2.15718686145	-2.19124757743	-1.96851446166	0.0	0.081	0.061	0.082	0.091	0.068	0.061	0.067	0.082	0.094	23.0175380833	20.0426587535	11.0211747931	12.2390046349	7.9491850653	5.07286544906	4.57749270956	5.16185083309	5.0375402584	5.88068941982	38	7.5529	0.2995	
KIAA1033	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00298991.8	 	P0140713A	46382	QV1_46382	R1	s01	F1	97	2	136417	3	1	1	2	0	0.885	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1148629&representative=IPI00298991.8	7297877.376	5818688.404	1213852.584	1195428.27	254123.903	577165.519	0.0	0.0	95357.359	0.0	P0140713A	1.0	0.797312	0.16633	0.163805	0.034822	0.079087	0.0	0.0	0.013066	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.326783712238	-2.58787969206	-2.60994870027	-4.84385712328	-3.66041561994	n/d	n/d	-6.25803864492	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.3572727362	35.3666052751	7.37792475208	7.26593981743	1.54459203593	3.50807324119	0.0	0.0	0.579592142022	0.0	1	5.7248	n/d	
THBD	n/d	n/d	EGF_CA, EGF, CLECT	transmembrane	n/d	n/d	0	IPI00010737.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	403	1	60329	9	7	8	1	0	0.908625	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=67897&representative=IPI00010737.1	212694869.231	195638374.913	171402578.051	160850778.062	198026267.291	142857588.835	121096552.651	118340866.567	99280927.523	101611215.044	P0140713A	1.0	0.918971	0.802324	0.756909	0.925567	0.671247	0.567582	0.556855	0.466927	0.475782	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.121908759833	-0.3177431415	-0.401808233435	-0.111590667116	-0.575084359603	-0.817099257643	-0.844626383147	-1.09873108022	-1.07162740278	0.0	0.112	0.208	0.12	0.875	0.197	0.283	0.204	0.209	0.231	13.9765321785	12.8557216834	11.2631473258	10.5697710699	13.012634047	9.38740880073	7.95745506672	7.77637436944	6.52391420277	6.67704125581	7	7.2139	0.773	
SEMA4A	n/d	n/d	Sema, PSI	transmembrane	n/d	n/d	0	IPI00149097.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	1789	1	83574	40	27	35	5	0	0.9104	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1154896&representative=IPI00149097.2	1058721933.14	941668431.387	731495232.458	709510584.424	629362351.327	567603613.852	328220719.545	379299327.053	216378438.911	254366494.883	P0140713A	1.0	0.889233	0.691349	0.670631	0.594135	0.535108	0.30814	0.355076	0.201886	0.237252	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.169366606202	-0.532513913273	-0.57640892146	-0.751137315879	-0.902097997131	-1.69834212249	-1.49380024467	-2.30838722598	-2.07550784588	0.0	0.045	0.076	0.085	0.095	0.104	0.135	0.165	0.114	0.132	18.2016469343	16.1892521358	12.5759347555	12.1979726212	10.8200566684	9.75829465189	5.64280144455	6.52094966332	3.71999844906	4.37309267605	27	8.3821	0.2303	
MYH14	n/d	n/d	Myosin_tail_1, Myosin_head, Myosin_N, MYSc, MYOSINHEAVY, IQ	n/d	n/d	n/d	0	IPI00607818.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	32	2	232011	2	1	1	1	0	0.828	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1147955&representative=IPI00607818.2	121765219.792	115254418.921	56504517.448	61922759.899	28150017.685	22704711.125	4401507.208	5168920.088	5251948.033	5510352.107	P0140713A	1.0	0.94653	0.464045	0.508542	0.231183	0.186463	0.036147	0.04245	0.043132	0.045254	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0792798624234	-1.10766337977	-0.975561165073	-2.11289278147	-2.42303871112	-4.7899802733	-4.558091636	-4.53509757541	-4.46581087216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5408836456	27.0147991823	13.2442487328	14.5142454332	6.59815980903	5.32181947795	1.03168133974	1.21155734829	1.23101849591	1.29158653514	1	6.8327	n/d	
SNTB1	n/d	n/d	PH, PDZ	n/d	n/d	n/d	0	IPI00026059.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	54	1	58061	2	1	1	1	0	0.884	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=16330&representative=IPI00026059.2	10218358.711	8347119.207	2562451.473	2156821.205	1562902.175	1136416.045	689508.64	741105.119	948200.452	682228.775	P0140713A	1.0	0.816875	0.250769	0.211073	0.15295	0.111213	0.067477	0.072527	0.092794	0.066765	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.291812763979	-1.99556908132	-2.24418605082	-2.70886798799	-3.16860265629	-3.88946035636	-3.78533801514	-3.42982466513	-3.90476418826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.1809928661	28.7384647162	8.82231574961	7.42576313599	5.38094735408	3.91258967343	2.37392317406	2.55156573007	3.26457842016	2.34885918034	1	5.9628	n/d	
JAK1	JAK1	KINASE	TyrKc, STYKc, SH2, B41	n/d	n/d	TK	0	IPI00784013.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	164	1	133277	3	3	3	0	0	0.905	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1148594&representative=IPI00784013.1	19200514.064	19320201.572	5043892.024	5684069.636	1012531.876	1609177.46	518110.673	480373.071	564593.487	677959.845	P0140713A	1.0	1.006234	0.262696	0.296037	0.052735	0.083809	0.026984	0.025019	0.029405	0.035309	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00896584329764	-1.92853386177	-1.75615059342	-4.24509539933	-3.57675101079	-5.21175196631	-5.3208320631	-5.08779469927	-4.82382022723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.4832912318	35.7044783672	9.3213071813	10.5043801225	1.87119799594	2.97382206885	0.957488525521	0.887747980153	1.04339056028	1.2528959664	3	5.318	0.8131	
LYST	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00796450.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	485	1	429139	11	8	8	3	0	0.8475	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=19469&representative=IPI00796450.2	86341862.103	72638581.695	10367347.21	12629285.476	4275531.778	3670224.224	2625554.242	2945227.874	3661958.434	3075098.691	P0140713A	1.0	0.840704	0.11992	0.145907	0.04913	0.042174	0.029928	0.033525	0.041823	0.034894	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.250330157546	-3.05985580649	-2.77687899557	-4.34725195069	-4.56750232902	-5.06236031877	-4.89861885764	-4.57955963837	-4.84087720246	0.0	0.056	0.058	0.069	0.038	0.033	0.024	0.039	0.057	0.039	42.6947412901	35.9186769617	5.12649595705	6.24499012348	2.11418561858	1.81487021363	1.29829675171	1.45637051435	1.81078290584	1.52058966364	8	6.1824	1.2977	
IL13RA1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00020354.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	541	1	48760	9	8	8	1	0	0.911875	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1158050&representative=IPI00020354.1	333627286.401	306645994.012	223305173.356	228325292.557	163192244.365	149945887.306	75423581.444	82550355.323	62649263.103	73372311.431	P0140713A	1.0	0.918779	0.669246	0.685681	0.490143	0.449667	0.225643	0.249118	0.187764	0.220567	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.12221021264	-0.579391483804	-0.544390548745	-1.02872537567	-1.15307108298	-2.14788607159	-2.00509882773	-2.41300761337	-2.18071113577	0.0	0.139	0.149	0.142	0.121	0.128	0.049	0.072	0.065	0.07	19.6362533575	18.0482193001	13.1430405689	13.4385090049	9.60498252675	8.8253435887	4.4391949182	4.8586544265	3.68733869529	4.31846361317	8	6.9766	0.1846	
STRAP	n/d	n/d	WD40_like, WD40	n/d	n/d	n/d	0	IPI00294536.2	IPI00796172.1	P0140713A	46382	QV1_46382	R1	s01	F1	57	2	39778	1	1	1	0	0	0.734	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1156102&representative=IPI00294536.2	10098042.104	7958474.812	5494880.008	5362732.347	4255698.718	2590603.375	2161518.866	2166590.464	1239272.865	1216122.135	P0140713A	1.0	0.788121	0.544153	0.531067	0.421438	0.256545	0.214053	0.214555	0.122724	0.120431	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.343510951629	-0.877915742481	-0.913034210374	-1.2466076907	-1.96271618686	-2.22396003952	-2.22058057277	-3.02651068374	-3.05372129258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7355616947	18.706484678	12.9157773449	12.6051627794	10.0030677665	6.08924240962	5.08067443865	5.09259528687	2.9129248265	2.8585087749	1	5.9975	n/d	
FOLR2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00784257.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	427	1	31160	15	8	11	4	0	0.869181818182	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=59033&representative=IPI00784257.1	392637702.757	335948257.606	273932979.074	262446062.117	254208568.118	217814138.116	203922962.125	208657352.597	163690837.358	183704347.726	P0140713A	1.0	0.856331	0.697997	0.669053	0.648392	0.555176	0.520838	0.533458	0.419901	0.468769	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.223759541537	-0.518707259161	-0.579807594322	-0.625061804204	-0.848982892658	-0.941093384457	-0.90655340505	-1.25187887091	-1.09305092834	0.0	0.065	0.071	0.097	0.097	0.103	0.123	0.149	0.147	0.169	15.7246090596	13.4542734384	10.970645392	10.5106099008	10.1807094051	8.72316169712	8.16683888272	8.35644481915	6.55559668882	7.35711071622	8	8.1623	0.6445	
MCM6	n/d	n/d	MCM	n/d	MCM*	n/d	0	IPI00031517.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	347	1	92889	8	7	7	1	0	0.903	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=46880&representative=IPI00031517.1	216263539.603	201493339.736	121496942.943	140781622.681	47929553.824	41063767.669	19203661.808	18044157.578	16113724.873	18292123.693	P0140713A	1.0	0.929069	0.561286	0.647753	0.218998	0.189086	0.088218	0.083213	0.073757	0.083026	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.106142348375	-0.833192019878	-0.626484302776	-2.19101040042	-2.40288554534	-3.50278313647	-3.58704725792	-3.76107621314	-3.59029299552	0.0	0.171	0.064	0.107	0.091	0.07	0.081	0.096	0.091	0.102	25.7247601177	23.9678303589	14.4521805108	16.7461120774	5.70126743016	4.88457543399	2.28429440441	2.14637023916	1.9167433758	2.17586605171	7	6.7431	0.1526	
DCBLD1	n/d	n/d	FA58C, CUB	transmembrane	n/d	n/d	0	IPI00337612.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	225	1	77920	9	3	3	6	0	0.868	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1152417&representative=IPI00337612.2	166449636.35	152060492.16	87300535.201	89406277.562	55217040.52	54766880.891	34567748.996	36398047.093	23050353.651	27395503.446	P0140713A	1.0	0.913553	0.524486	0.537137	0.331734	0.32903	0.207677	0.218673	0.138482	0.164587	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.130439665302	-0.931023831141	-0.896637991756	-1.59190121084	-1.60370896419	-2.26758664675	-2.193152996	-2.85222962907	-2.60307770674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9076203223	20.9273152938	12.0147304504	12.3045331052	7.59924159218	7.53728840267	4.75738419598	5.00927885194	3.17230341448	3.77030437099	3	6.4639	0.6067	
PYGB	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00004358.4	 	P0140713A	46382	QV1_46382	R1	s01	F1	279	1	96696	5	5	5	0	0	0.8872	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1149524&representative=IPI00004358.4	83914513.467	78813273.971	43894820.407	52949504.391	35912049.861	27991970.032	14057518.656	16389043.073	6129711.235	6869231.577	P0140713A	1.0	0.944141	0.52309	0.632238	0.428972	0.335032	0.166733	0.194662	0.07182	0.08186	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0829257641028	-0.934868904853	-0.661460345371	-1.22104461215	-1.57762919622	-2.58438842233	-2.36095681207	-3.79947053677	-3.61069752299	0.0	0.127	0.092	0.097	0.096	0.074	0.078	0.039	0.102	0.084	22.8698733137	21.4795929415	11.9629959152	14.4307391822	9.7873895328	7.62886873776	3.83120460913	4.46663304507	1.6705777535	1.87212496906	5	6.3547	0.7003	
BAT5	protein bat5	PROTEASE	n/d	transmembrane	n/d	Serine	0	IPI00791049.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	101	1	67519	3	3	3	0	0	0.793	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1153777&representative=IPI00791049.1	45106893.509	40002191.103	18577317.749	19834829.639	8802535.709	7258291.899	3347759.297	2804148.464	3431083.249	2925151.718	P0140713A	1.0	0.886831	0.411851	0.439729	0.195148	0.160913	0.074218	0.062167	0.076066	0.064849	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.173268893058	-1.27980560321	-1.18531341388	-2.35735941769	-2.63564721023	-3.75208706544	-4.00770722952	-3.71660444817	-3.94677186212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.6579877048	26.301622648	12.2146709411	13.0414907301	5.78770727752	4.77235994661	2.20116696906	1.8437403731	2.2559528466	1.92330056313	3	6.0843	0.199	
HSPA4	n/d	n/d	n/d	n/d	BCOR*, DDB1*, MLL*, TRF2*	n/d	0	IPI00002966.2	 	P0140713A	46382	QV1_46382	R1	s01	F1	240	1	94331	4	4	4	0	0	0.9795	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=40033&representative=IPI00002966.2	100833886.356	92143071.518	54927833.929	64212622.327	22718671.965	17690156.154	11679966.654	10701612.861	10761680.036	11372047.7	P0140713A	1.0	0.913811	0.544736	0.636816	0.225308	0.175439	0.115834	0.106131	0.106727	0.11278	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.130032285795	-0.876370881087	-0.651051510842	-2.1500295547	-2.51095860108	-3.10986931452	-3.23608197762	-3.22800289681	-3.14841684682	0.0	0.15	0.102	0.113	0.152	0.111	0.119	0.105	0.122	0.117	25.3963058735	23.2074128348	13.834278553	16.1727714411	5.7219885409	4.45549242297	2.94174921207	2.69533827744	2.71046696487	2.86419587933	4	6.1039	1.1727	
ITGA9	n/d	n/d	Int_alpha	transmembrane	n/d	n/d	0	IPI00015181.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	43	2	114561	1	1	1	0	0	0.674	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1153043&representative=IPI00015181.1	21606178.716	18239864.542	10957045.167	11390211.725	9311800.65	6062792.344	4355326.076	5889198.048	2417180.927	3162522.775	P0140713A	1.0	0.844197	0.507126	0.527174	0.430979	0.280605	0.201578	0.27257	0.111875	0.146371	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.244348392449	-0.979583852608	-0.9236488759	-1.21431052101	-1.83338737883	-2.3105899016	-1.87530131203	-3.16004041251	-2.77229834933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1349052699	19.5304104378	11.7323014546	12.196116339	9.97064907969	6.49175999113	4.66348341891	6.30588318033	2.58820648026	3.38628434835	1	6.1994	n/d	
RPS12	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00847579.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	310	1	14515	8	6	6	2	0	0.811	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1170376&representative=IPI00847579.1	170001746.436	141637436.975	106757687.204	120473203.452	94270346.836	75110143.231	71662938.005	63368251.634	62743277.504	72996690.273	P0140713A	1.0	0.833711	0.62532	0.708659	0.555264	0.44182	0.420337	0.372443	0.368751	0.422996	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.262380724554	-0.677333434284	-0.496836511644	-0.848754231652	-1.1784693678	-1.25038164014	-1.42490844759	-1.43928113314	-1.24128407411	0.0	0.108	0.21	0.239	0.227	0.19	0.201	0.138	0.224	0.315	17.3644509303	14.4672415185	10.9045269225	12.3054678768	9.62903526663	7.6719588113	7.31985168741	6.47260936496	6.40877277009	7.45608485146	6	7.3081	0.2787	
NSDHL	NSDHL	OXIDOREDUCTASE	n/d	transmembrane	n/d	C1 alcohol dehydrogenase	0	IPI00019407.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	176	1	41900	3	3	3	0	0	0.981666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=78400&representative=IPI00019407.1	119791840.703	100785099.537	72931961.321	78083158.968	46893723.883	40549812.9	19578165.349	20378689.908	9342069.901	10068364.878	P0140713A	1.0	0.841335	0.608822	0.651824	0.39146	0.338502	0.163435	0.170118	0.077986	0.084049	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.24924773245	-0.715907602804	-0.617445622155	-1.35306319669	-1.56276373706	-2.61321112169	-2.55539229582	-3.68064103431	-3.57262553514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1078652582	19.441461843	14.06858702	15.0622538712	9.04580684782	7.82206540312	3.77663123158	3.93105254723	1.80208678019	1.94218919758	3	6.4041	1.0323	
DCXR	DCXR	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00448095.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	31	2	25913	1	1	1	0	0	0.817	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1161408&representative=IPI00448095.3	18051554.785	13671001.753	13266754.891	13263247.45	12500195.784	8693343.425	7852433.997	7382749.422	6173797.559	6492371.208	P0140713A	1.0	0.757331	0.734937	0.734743	0.692472	0.481584	0.435	0.408981	0.342009	0.359657	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.401004110809	-0.444307509813	-0.444688385704	-0.530172357701	-1.05414063365	-1.20091269393	-1.28989427334	-1.54789380462	-1.47530641135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8160070304	12.7352831559	12.3587051738	12.3554378014	11.6446135908	8.09832315794	7.31497019907	6.87743342125	5.75122887711	6.04799759233	1	6.2777	n/d	
PTER	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00100933.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	44	2	39018	1	1	1	0	0	0.771	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=32355&representative=IPI00100933.1	5252249.587	5030420.019	3786853.078	4269772.412	3519943.069	2040095.617	2392001.864	2170202.717	3140087.786	3671372.774	P0140713A	1.0	0.957765	0.720996	0.812942	0.670178	0.388423	0.455424	0.413195	0.597856	0.69901	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0622563793479	-0.471936839299	-0.298775669152	-0.577383767062	-1.36429946415	-1.13471777406	-1.27510529838	-0.742130057125	-0.51661500002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8902836373	14.2613902208	10.7358409935	12.1049316542	9.97914318735	5.78373169079	6.78139635709	6.15258918511	8.90224217355	10.4084509004	1	5.5134	n/d	
IKBKB	IKKb	KINASE	STYKc	n/d	n/d	Other	0	IPI00024709.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	112	1	86564	4	3	3	1	0	0.838	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1151394&representative=IPI00024709.1	61794677.904	51878701.808	7362981.08	8215824.828	1184718.097	3495340.719	687383.955	644523.529	1125443.289	852224.755	P0140713A	1.0	0.839533	0.119152	0.132954	0.019172	0.056564	0.011124	0.01043	0.018213	0.013791	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.252341059778	-3.06912492711	-2.9110009127	-5.70485534471	-4.14397204388	-6.49018053998	-6.58311703192	-5.77888761075	-6.18012911779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.026128275	37.8009427605	5.36496898827	5.98638580438	0.863234032681	2.54684812539	0.500856047508	0.469626189138	0.820043984622	0.620965792514	3	5.635	1.034	
NAALADL2	glutamate carboxypeptidase II (Homo sapiens)-type non-peptidase homologue	PROTEASE	n/d	transmembrane	n/d	Metalloproteinase	0	IPI00477389.3	 	P0140713A	46382	QV1_46382	R1	s01	F1	76	2	88705	1	1	1	0	0	0.962	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1153787&representative=IPI00477389.3	5047265.248	4783743.559	4655442.815	5029184.536	5071423.592	4053877.543	3767237.974	4009998.267	3368183.562	3741386.342	P0140713A	1.0	0.947789	0.922369	0.996418	1.004786	0.803183	0.746392	0.794489	0.667328	0.74127	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0773621776788	-0.116584068777	-0.00517701120888	0.00688826795754	-0.316199361051	-0.42199457175	-0.331900849833	-0.583532056624	-0.431928969749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5955132275	10.9901023604	10.695346111	11.5539748647	11.6510142531	9.31331886932	8.65479732338	9.21251126356	7.73801556425	8.59540616281	1	5.816	n/d	
C1ORF162	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00168713.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	264	1	14073	4	4	4	0	0	0.89275	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=22051&representative=IPI00168713.1	118191778.98	100933401.204	85602456.783	82339408.38	73332792.316	66341306.76	58410702.15	58429373.949	47860333.021	51494959.383	P0140713A	1.0	0.85398	0.724267	0.696659	0.620456	0.561302	0.494203	0.494361	0.404938	0.43569	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.227725812206	-0.465406452046	-0.521475435051	-0.688599190467	-0.833150895048	-1.01682432649	-1.01636316096	-1.30422706082	-1.19862609413	0.0	0.051	0.131	0.176	0.073	0.168	0.149	0.131	0.064	0.109	15.9087320281	13.5857370647	11.5221765647	11.082966976	9.87066741776	8.92960644762	7.86213911064	7.86465235352	6.44204884109	6.9312731959	4	7.0333	0.6246	
ANTXR1	n/d	n/d	VWA	transmembrane	n/d	n/d	0	IPI00030431.1	 	P0140713A	46382	QV1_46382	R1	s01	F1	98	1	62789	4	1	1	3	0	0.802	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46382&cluster_id=1158065&representative=IPI00030431.1	20957471.636	22384408.487	21602415.605	19940890.091	17514248.673	16992347.591	9097403.165	7228112.748	8207826.712	5873721.689	P0140713A	1.0	1.068087	1.030774	0.951493	0.835704	0.810801	0.434089	0.344894	0.391642	0.280269	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0950291651496	0.04372805257	-0.0717350520533	-0.258936053717	-0.302580226736	-1.20393723034	-1.53577506393	-1.35239260588	-1.83511591534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9904092322	14.9429778836	14.4209492427	13.3117781416	11.6918448268	11.3434435576	6.07307958894	4.82521255794	5.47923225673	3.92107271202	1	6.5803	n/d	
