clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
TTC17	n/d	n/d	TPR	n/d	n/d	n/d	0	IPI00302966.5	 	P0140733A	46384	QV1_46384	R1	s01	F1	173	1	129558	2	2	2	0	0	0.816	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1149341&representative=IPI00302966.5	2733847.155	2923570.464	1132730.053	1614698.293	1160508.288	1130869.738	795853.739	636083.416	591034.762	682319.707	P0140733A	1.0	1.069398	0.414336	0.590632	0.424496	0.413655	0.291111	0.23267	0.216192	0.249582	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0967988837074	-1.27112691912	-0.75966857216	-1.23617713547	-1.27350007424	-1.78035874033	-2.10364289034	-2.20961495652	-2.00241420495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3995371385	21.8152226061	8.45225335358	12.0486244943	8.65953017061	8.43837197588	5.93853532588	4.74635432494	4.41020835985	5.09136225037	2	5.7332	0.6147	
SLC25A40	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00290827.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	79	1	38125	2	2	2	0	0	0.7535	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=9388&representative=IPI00290827.3	15042577.907	14743707.133	4717519.598	8827057.242	7839504.775	7463452.348	5594609.003	6548268.838	7169969.506	7921522.879	P0140733A	1.0	0.980132	0.313611	0.586805	0.521154	0.496155	0.371918	0.435316	0.476645	0.526607	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0289520365562	-1.67295193158	-0.769046931026	-0.940218345787	-1.0111372025	-1.42694352203	-1.19986504766	-1.06901293226	-0.925201396143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5182195433	17.1701619254	5.49390832666	10.2797756902	9.12969616035	8.69175467075	6.51534526724	7.62595426408	8.34997170708	9.22521244494	2	5.9282	0.4578	
PYCR2	PYCR2	OXIDOREDUCTASE	n/d	n/d	n/d	C5 dehydrogenase	0	IPI00470610.4	IPI00908985.1	P0140733A	46384	QV1_46384	R1	s01	F1	87	2	33637	1	1	1	0	0	0.974	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1162846&representative=IPI00470610.4	29640344.306	40549447.838	12731331.971	20648805.804	16766244.601	17022576.355	13357936.123	15272359.434	9003709.442	12709975.849	P0140733A	1.0	1.368049	0.429527	0.696645	0.565656	0.574304	0.450667	0.515256	0.303765	0.428807	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.452119904779	-1.21917927309	-0.521504427619	-0.822003140718	-0.800113484826	-1.14986628202	-0.956638695278	-1.71897244373	-1.22159963783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7911097158	21.6030142267	6.7827100086	11.0008019673	8.93233915516	9.06890176757	7.11653794294	8.1364609315	4.79679190566	6.77133237877	1	6.8651	n/d	
ANXA2	n/d	n/d	ANX	n/d	n/d	n/d	0	IPI00418169.3	IPI00334627.3	P0140733A	46384	QV1_46384	R1	s01	F1	92	1	40411	2	2	2	0	0	0.8265	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1156356&representative=IPI00418169.3	56209114.141	59818216.222	33822060.9	40551027.217	30352882.926	31112945.866	24281836.584	34101452.826	23841855.963	29810152.937	P0140733A	1.0	1.064208	0.601718	0.721432	0.539999	0.553521	0.431991	0.606689	0.424164	0.530344	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0897801538853	-0.732840580197	-0.471064677837	-0.888971359271	-0.853290042522	-1.21092683896	-0.720970941073	-1.23730591444	-0.914999648222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4462422112	16.4380220277	9.29428888407	11.1434061518	8.34096015653	8.54982515016	6.67263903624	9.37106567422	6.55173253658	8.1918181714	2	6.8469	0.0605	
VPRBP	n/d	n/d	WD40repeat-like, LisH, ARMrepeat	n/d	n/d	n/d	0	IPI00329528.11	 	P0140733A	46384	QV1_46384	R1	s01	F1	114	1	169414	3	2	2	1	0	0.675	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=12063&representative=IPI00329528.11	8786039.58	8936743.868	2338529.326	3047704.288	399654.762	766185.581	411127.976	323204.81	246948.032	364306.663	P0140733A	1.0	1.017153	0.266164	0.34688	0.045487	0.087205	0.046793	0.036786	0.028107	0.041464	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0245367054876	-1.9096126421	-1.52749143308	-4.45840190194	-3.5194453338	-4.41756346383	-4.76469937929	-5.15292671386	-4.59199689094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.2930796834	34.8812985401	9.12759062696	11.8955947157	1.55990562919	2.99052410842	1.60468710762	1.26151131035	0.963870975304	1.42193730289	2	5.2616	0.8283	
VARS	n/d	n/d	tRNAsyn_1a_bind, tRNA-synt_1, ValRS_IleRS_edit, GST_N, GST_C_like, GST_CTER, GST_C, Anticodon_1	n/d	n/d	n/d	0	IPI00893918.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	1127	1	140466	24	20	20	4	0	0.8437	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1148988&representative=IPI00893918.1	1072726180.15	1387924260.57	169126559.42	308106241.805	55412834.558	63919340.47	32958443.917	32965139.753	31276235.264	37388025.125	P0140733A	1.0	1.294012	0.158105	0.287464	0.052014	0.059716	0.030812	0.030744	0.02918	0.034646	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.371850996202	-2.66104510188	-1.79854680065	-4.2649562009	-4.06573865815	-5.02036385935	-5.02355130826	-5.09887630652	-4.85116739191	0.0	0.06	0.033	0.043	0.04	0.042	0.029	0.027	0.027	0.033	33.6087813823	43.4840166219	5.2987776999	9.65304615002	1.73609806201	2.00260903454	1.03259634826	1.03280613049	0.979892327509	1.17137624306	20	7.3507	0.1805	
SEC61B	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00220835.7	 	P0140733A	46384	QV1_46384	R1	s01	F1	185	1	9974	3	3	3	0	0	0.955333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1183527&representative=IPI00220835.7	70282655.654	65427632.211	38149974.483	51634541.454	68688915.767	71573398.069	57134189.524	65116168.112	90035243.086	106380443.8	P0140733A	1.0	0.930921	0.542808	0.73467	0.977324	1.018365	0.81292	0.92649	1.281045	1.513609	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.103269352178	-0.88148611128	-0.444831731024	-0.0330911747576	0.0262547414826	-0.298814712184	-0.110152690171	0.357321154943	0.597992572157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.268889123	9.55952922524	5.5740332286	7.5442422625	10.0360302755	10.4574774827	8.34778725835	9.51402169186	13.1549088435	15.5430806088	3	6.7181	0.7483	
PGAM1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00453476.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	109	1	28850	3	3	3	0	0	0.839	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1162158&representative=IPI00453476.2	85783208.556	89253805.712	41132606.162	52743595.665	49269309.588	42473142.935	69439774.7	43091775.631	36161105.795	47969967.23	P0140733A	1.0	1.040458	0.479495	0.614848	0.574347	0.495122	0.80948	0.502333	0.421541	0.5592	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.057218729211	-1.06041232347	-0.701698297037	-0.800005469621	-1.01414404018	-0.304932658902	-0.993284041115	-1.24625513722	-0.838563734174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3921394276	16.0148710346	7.38045148605	9.46381922585	8.84042571319	7.62098491054	12.4596259803	7.73198659573	6.48841179551	8.60728383059	3	6.9091	0.2913	
TNFRSF10B	n/d	n/d	TNFR, DEATH	transmembrane	n/d	n/d	0	IPI00296379.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	66	2	47850	2	1	1	1	0	0.953	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1159510&representative=IPI00296379.1	1472930.33	1463381.49	658523.086	617563.386	538912.583	599071.094	238310.592	322587.648	427816.744	283715.865	P0140733A	1.0	0.993517	0.447084	0.419275	0.365878	0.406721	0.161794	0.219011	0.290453	0.19262	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00938344134713	-1.16138217847	-1.25403128534	-1.45056542489	-1.29788861229	-2.62776998731	-2.19092476275	-1.7836233638	-2.37617058691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2402530538	22.0960720198	9.94325378199	9.32478997929	8.13721598073	9.04556886119	3.59832896609	4.87085558455	6.45974385441	4.28391791821	1	5.4647	n/d	
KIAA0319L	n/d	n/d	PKD, IG_like, FN3	transmembrane	n/d	n/d	0	IPI00472754.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	130	1	116614	4	3	3	1	0	0.791666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1151441&representative=IPI00472754.2	71783126.17	73126121.829	40654068.668	79556132.154	57604899.19	72819431.883	64366926.794	61775954.591	56749588.917	80995305.611	P0140733A	1.0	1.018709	0.566346	1.108285	0.802485	1.014437	0.896686	0.860592	0.79057	1.128333	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0267419963381	-0.820244381102	0.148328924	-0.317453669167	0.0206792715906	-0.157325221839	-0.216598665726	-0.339034885078	0.174192906877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8856067833	11.0892663818	6.16501717426	12.0643501897	8.73553876558	11.0427581516	9.76097158639	9.36806163536	8.60583458848	12.2825947436	3	6.6948	0.6732	
FAM36A	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00103057.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	61	2	14669	1	1	1	0	0	0.741	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1174046&representative=IPI00103057.2	8732033.023	10083871.98	4287861.462	6585780.079	4764872.214	6605536.715	6034159.719	5696742.744	7136442.592	7136084.003	P0140733A	1.0	1.154814	0.49105	0.754209	0.545677	0.756472	0.691037	0.652396	0.817272	0.817231	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.207660502822	-1.02605816387	-0.406963728579	-0.873880858736	-0.402641411267	-0.53316513639	-0.616180158328	-0.29111178672	-0.291184164069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0205671606	15.0363302576	6.39374450303	9.82023219534	7.10502794829	9.84969184182	8.99769637515	8.49456493113	10.6413397443	10.6408050427	1	6.165	n/d	
INTS6	n/d	n/d	VWA	n/d	n/d	n/d	0	IPI00015922.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	54	2	100390	1	1	1	0	0	0.506	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=83501&representative=IPI00015922.2	1661899.233	1922310.421	329089.312	600251.043	424165.935	196541.827	555354.685	387603.144	794428.379	1084128.693	P0140733A	1.0	1.156695	0.19802	0.361184	0.25523	0.118263	0.334169	0.233229	0.478024	0.652343	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.210008501442	-2.33628194517	-1.46919411024	-1.97013017994	-3.07992931509	-1.5813501904	-2.1001809086	-1.06484504193	-0.616297366194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8892247368	24.1624603951	4.13648460769	7.54484910199	5.33154920945	2.47043040447	6.98052480753	4.87197359678	9.98555906199	13.6269440782	1	5.3383	n/d	
FAM105A	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00004563.5	 	P0140733A	46384	QV1_46384	R1	s01	F1	76	1	42196	3	2	2	1	0	0.595	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1159159&representative=IPI00004563.5	126635316.704	132237559.544	24447258.878	49380333.369	10500336.012	9852492.776	0.0	0.0	0.0	0.0	P0140733A	1.0	1.044239	0.193052	0.389941	0.082918	0.077802	0.0	0.0	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.06245194625	-2.37293859435	-1.35867224129	-3.59217087102	-3.68404894776	n/d	n/d	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.8686118154	37.4554098663	6.92452359633	13.9866512362	2.97415038829	2.79065309737	0.0	0.0	0.0	0.0	2	7.0619	0.4812	
TMEM63B	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00514538.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	198	1	94958	7	7	7	0	0	0.808857142857	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1156365&representative=IPI00514538.2	246968684.333	256408495.989	141447911.41	202798616.748	160990573.485	179028171.629	135486180.683	161495253.642	118393169.499	126669056.274	P0140733A	1.0	1.040027	0.57439	0.824409	0.654276	0.726492	0.548597	0.65387	0.480245	0.512895	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.056620982463	-0.799897462502	-0.27856784015	-0.612028743821	-0.460981183642	-0.86618136205	-0.612924261913	-1.05815750133	-0.963264587737	0.0	0.068	0.116	0.223	0.145	0.216	0.087	0.136	0.07	0.08	14.2782370962	14.823989969	8.17766358245	11.7245906724	9.30750222313	10.3503271612	7.83299233372	9.33667978043	6.8447777063	7.32323947515	7	7.027	0.2808	
CD99L2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00177578.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	477	1	22833	8	7	8	0	0	0.957125	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1165774&representative=IPI00177578.2	1094963693.9	1016550223.07	548048719.655	734142791.603	630989144.338	665351828.765	591071325.601	605414299.625	515750196.061	524114856.943	P0140733A	1.0	0.92692	0.500518	0.672563	0.577862	0.607865	0.539809	0.55725	0.472557	0.48239	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.109483265836	-0.998506141623	-0.572258681448	-0.791203092968	-0.718177142035	-0.889479064457	-0.843603383402	-1.08143973665	-1.05172809457	0.0	0.182	0.033	0.215	0.107	0.164	0.041	0.158	0.172	0.272	15.8085608048	14.6764647102	7.91246463868	10.599201622	9.10991872239	9.6060306841	8.53360439506	8.74068137692	7.44615404137	7.56691900454	7	7.9286	1.2769	
TM9SF4	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00021985.4	 	P0140733A	46384	QV1_46384	R1	s01	F1	163	1	74519	2	2	2	0	0	0.938	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=52997&representative=IPI00021985.4	59284943.795	67628281.943	21385575.458	32590383.592	13528392.487	14006330.672	6659101.488	6425021.114	3587481.598	4118430.588	P0140733A	1.0	1.140733	0.360725	0.549724	0.228193	0.236254	0.112324	0.108375	0.060513	0.069468	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.189961153895	-1.4710286825	-0.863220628564	-2.13167355839	-2.08158933918	-3.15426187702	-3.20589610144	-4.0466110801	-3.84750762737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8644579329	29.5044363951	9.32996274259	14.2183251172	5.90208096662	6.11059279592	2.9051904123	2.80306731665	1.56512363742	1.79676268331	2	6.0057	0.0327	
CAPG	n/d	n/d	GEL	n/d	COND*	n/d	0	IPI00027341.1	IPI00917562.1	P0140733A	46384	QV1_46384	R1	s01	F1	86	1	38518	2	2	2	0	0	0.7235	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=61750&representative=IPI00027341.1	155774486.878	158902658.169	43960839.187	58080386.072	19441665.159	24718678.198	15175813.446	20966935.57	19688601.323	27054719.168	P0140733A	1.0	1.020081	0.282208	0.372849	0.124806	0.158682	0.097422	0.134598	0.126392	0.173679	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0286837146072	-1.82516920902	-1.42333662274	-3.00224080202	-2.6557896087	-3.35960858885	-2.89327112187	-2.98402294407	-2.52550477047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6474026453	29.2226828745	8.08453223666	10.6811599187	3.57538144447	4.54584021677	2.79087832013	3.85588331921	3.62079375722	4.97544526703	2	6.8374	0.3873	
NOMO2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00465432.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	832	1	139439	14	13	14	0	0	0.846714285714	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1149079&representative=IPI00465432.3	443127216.711	439580507.188	159821521.447	271107213.733	131762242.712	128231959.177	70273217.661	68297046.509	45882082.97	62197377.195	P0140733A	1.0	0.992525	0.361631	0.612444	0.297705	0.289757	0.159163	0.154405	0.103758	0.140682	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.010824653164	-1.46740974006	-0.707350160349	-1.74804464283	-1.78708458036	-2.6514230977	-2.69520862364	-3.26870551876	-2.82949034465	0.0	0.077	0.066	0.094	0.075	0.091	0.06	0.064	0.042	0.042	24.3438989009	24.1490547686	8.78004964166	14.8937062621	7.23856850713	7.04462676258	3.86057105424	3.75200694687	2.52060525073	3.41691190529	13	7.0568	0.2899	
ITGA7	n/d	n/d	Int_alpha	transmembrane	n/d	n/d	0	IPI00014478.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	472	1	128929	10	8	8	2	0	0.822125	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1151101&representative=IPI00014478.1	216273116.304	231610462.418	114651058.865	166062628.015	144141851.807	146093926.818	101317895.752	105758905.028	83866463.369	89782117.495	P0140733A	1.0	1.067539	0.530803	0.765513	0.664585	0.674287	0.467125	0.488322	0.386578	0.415062	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0942887762428	-0.913751570312	-0.385501216997	-0.589474363804	-0.568565311572	-1.09811943628	-1.0340953188	-1.3711685582	-1.26860123936	0.0	0.202	0.095	0.174	0.193	0.122	0.1	0.093	0.145	0.163	15.4529537536	16.5488241246	8.19194516968	11.8653587407	10.2990949961	10.4385729182	7.23927589439	7.55659092704	5.99235171742	6.41503175826	8	7.1407	0.2673	
CTSA	serine carboxypeptidase A	PROTEASE	n/d	n/d	n/d	Serine	0	IPI00640525.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	38	2	56233	1	1	1	0	0	0.722	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=40950&representative=IPI00640525.2	6428498.821	6350545.777	3231281.611	5600531.06	2377883.288	5046276.328	2629520.857	3377748.29	2579531.1	4007315.477	P0140733A	1.0	0.987874	0.502649	0.871204	0.369897	0.784985	0.409041	0.525433	0.401265	0.623367	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0176010522346	-0.992376777805	-0.198917516904	-1.43480449516	-0.349263008568	-1.28968263673	-0.928421282613	-1.31737277114	-0.68184631175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4423078698	15.2550518807	7.76206807226	13.4533935948	5.71206541903	12.1219828801	6.31654010593	8.11390504271	6.19645651575	9.62622861888	1	6.4519	n/d	
TMCO1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00026111.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	267	1	21175	8	5	5	3	0	0.922	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1177603&representative=IPI00026111.3	73539376.659	78412240.721	33578321.861	50090958.342	53657959.115	58837542.24	49022254.324	54087693.853	40124277.588	47121371.462	P0140733A	1.0	1.066547	0.456486	0.681145	0.729649	0.804725	0.666259	0.73852	0.545616	0.640764	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.092947542962	-1.13135748011	-0.553966147585	-0.454725477113	-0.313432241993	-0.585844978584	-0.437291103471	-0.874042143373	-0.642134999701	0.0	0.167	0.071	0.133	0.161	0.212	0.206	0.169	0.192	0.273	13.6570475684	14.5619904618	6.2358529506	9.30242588264	9.96485601798	10.9267599168	9.10395613386	10.0446623479	7.451506833	8.75094188697	5	6.8766	0.8329	
TRPM4	n/d	n/d	Ion_trans	transmembrane	n/d	n/d	0	IPI00872113.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	39	2	136508	1	1	1	0	0	0.62	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=41218&representative=IPI00872113.1	4266916.493	4249744.077	1176900.057	2199718.111	1412952.476	1741364.748	430173.282	654868.278	0.0	0.0	P0140733A	1.0	0.995975	0.27582	0.515529	0.331141	0.408108	0.100816	0.153476	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00581856527341	-1.8582010229	-0.955874509235	-1.59448244678	-1.29297710336	-3.31020347501	-2.70391502488	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.4489702145	26.3425250286	7.29514969511	13.6352044605	8.7583476296	10.7940486831	2.6664783202	4.0592759684	0.0	0.0	1	5.8041	n/d	
SLC5A6	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00031822.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	331	1	68702	9	7	8	1	0	0.8295	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=12171&representative=IPI00031822.1	107774169.149	112645489.406	49789049.491	68658909.108	57352147.357	63328194.766	41306627.135	44611351.66	29563236.169	29020082.912	P0140733A	1.0	1.047076	0.464402	0.637154	0.535079	0.591447	0.383004	0.414759	0.277336	0.270429	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0663661613173	-1.10655390954	-0.650285981143	-0.902176185627	-0.757679201492	-1.3845686355	-1.26965480782	-1.85029319524	-1.88667822465	0.0	0.102	0.161	0.242	0.199	0.225	0.197	0.199	0.154	0.166	17.841950449	18.6483946586	8.24254792162	11.3664421063	9.49461433449	10.4839454757	6.83828787899	7.38538308453	4.89417639686	4.80425769395	7	7.6537	0.5348	
ZNF207	n/d	n/d	ZnF_C2H2	n/d	n/d	n/d	0	IPI00792837.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	42	2	52694	1	1	1	0	0	0.667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=10860&representative=IPI00792837.1	31734613.337	31955362.34	12347890.578	16733579.937	11212885.916	12124673.062	8850601.078	8088450.401	6799892.99	8647079.01	P0140733A	1.0	1.006956	0.389099	0.527297	0.353333	0.382065	0.278894	0.254878	0.214274	0.272481	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0100006446469	-1.36179082236	-0.923312306206	-1.50089959697	-1.38810999275	-1.84221119768	-1.97212124354	-2.22247129082	-1.87577246009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3708254247	21.5194829286	8.31535620441	11.2687812442	7.55101771286	8.16503634654	5.96020025621	5.44695029496	4.5792058171	5.82314377031	1	6.5346	n/d	
DCBLD2	n/d	n/d	LCCL, FA58C, CUB	transmembrane	n/d	n/d	0	IPI00433138.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	112	1	86657	4	3	3	1	0	0.737666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1152389&representative=IPI00433138.1	203214213.527	204263044.473	105408184.543	150982441.482	117649120.565	121385469.284	81794623.08	89956032.145	48339406.233	55272912.589	P0140733A	1.0	1.005161	0.518705	0.742972	0.578941	0.597328	0.402504	0.442666	0.237874	0.271993	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00742660120375	-0.947013818418	-0.428620253198	-0.788511764539	-0.743404744589	-1.31292497439	-1.17570952677	-2.07173050333	-1.87835857207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.2468957556	17.3359105822	8.94604732142	12.8139581576	9.98494191378	10.3020477685	6.94195210632	7.63461512885	4.10259049167	4.69104077409	3	6.8081	0.3252	
FAM160B1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00289031.5	 	P0140733A	46384	QV1_46384	R1	s01	F1	67	2	86558	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=27003&representative=IPI00289031.5	4142248.125	5045071.406	1440541.309	2307163.785	623652.298	1038209.625	224348.152	223929.746	155425.236	243850.669	P0140733A	1.0	1.217955	0.347768	0.556983	0.150559	0.250639	0.054161	0.05406	0.037522	0.058869	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.284460830719	-1.52380290625	-0.844294799979	-2.73159914393	-1.99631717612	-4.20660181346	-4.2092946779	-4.73611946125	-4.08634806879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8203187093	32.6659386248	9.32724835773	14.9384745097	4.03803753212	6.7222223752	1.45261431882	1.4499052145	1.00635071565	1.57888964221	1	4.8089	n/d	
