clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
GSN	n/d	n/d	GEL	n/d	n/d	n/d	0	IPI00026314.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	586	1	80641	14	9	10	4	0	0.8683	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1154978&representative=IPI00026314.1	419243015.769	433285309.496	736125692.372	787121592.612	404700777.707	351311498.932	45004719.457	40725376.96	49932431.813	39230819.406	P0140743A	1.0	1.03306	1.757047	1.879509	0.965977	0.838596	0.106782	0.096686	0.115411	0.09067	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0469240481901	0.813152783128	0.910355823721	-0.0499392561172	-0.253952146165	-3.2272596192	-3.37054918521	-3.11514735887	-3.46323090485	0.0	0.065	0.178	0.209	0.158	0.135	0.059	0.048	0.155	0.124	12.6786643778	13.1033286478	22.2617676202	23.8039755509	12.23888089	10.624292879	1.36102382616	1.2316087966	1.51004672878	1.1864106826	9	7.5829	0.0662	
THOC2	n/d	n/d	Thoc2, Tho2	n/d	TREX*	n/d	0	IPI00158615.7	 	P0140743A	46385	QV1_46385	R1	s01	F1	111	1	182775	4	2	2	2	0	0.762	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1148497&representative=IPI00158615.7	2712522.36	3168133.829	3431832.933	3151075.562	1332411.001	1526750.882	1063169.174	1238890.7	2376581.802	2817680.01	P0140743A	1.0	1.167966	1.265181	1.161677	0.491207	0.562853	0.391949	0.45673	0.876152	1.038767	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.223998277347	0.339343795293	0.216208988471	-1.02559697475	-0.829169911236	-1.35126215033	-1.13058653961	-0.19074691613	0.054872087696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8870968233	13.8837246579	15.0393342218	13.808970151	5.83902968357	6.69068606663	4.65913022407	5.42919532079	10.414903267	12.3479295839	2	5.2841	0.1982	
PYGL	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00783313.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	1310	1	97149	29	23	23	6	0	0.833782608696	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1149451&representative=IPI00783313.2	539985318.694	525559664.409	934082308.273	953347616.547	505544296.845	449376315.771	52634266.298	46966360.028	36231355.324	28508080.655	P0140743A	1.0	0.972805	1.731424	1.766921	0.937138	0.832661	0.097301	0.086329	0.066509	0.052313	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0397774509572	0.79195906254	0.821237537651	-0.0936665846165	-0.26419884199	-3.36140155756	-3.53401091278	-3.91030661041	-4.25668668298	0.0	0.107	0.221	0.189	0.151	0.117	0.082	0.066	0.066	0.055	13.260168959	12.9059248591	22.937825901	23.4109151387	12.4144167635	11.0351257099	1.29251525918	1.15333111439	0.889716584095	0.700059711061	23	7.1327	0.0582	
ARHGAP17	n/d	n/d	RhoGAP, BAR	n/d	n/d	n/d	0	IPI00064767.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	170	1	95437	4	2	2	2	0	0.746	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1155290&representative=IPI00064767.3	36539629.949	28279362.841	46721536.484	54113682.486	29419719.124	27713959.666	333749.502	595997.695	535278.061	88845.603	P0140743A	1.0	0.773937	1.278654	1.480959	0.805146	0.758463	0.009134	0.016311	0.014649	0.002431	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.369711961963	0.354625928007	0.566531700508	-0.312677678893	-0.398849291499	-6.77453749495	-5.9380109558	-6.09305400597	-8.6842343913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2874846481	12.605483109	20.8260540481	24.1210919205	13.1137951931	12.353455501	0.148768334483	0.265665068889	0.238599384097	0.0396027928288	2	6.572	0.2041	
MSTO1	n/d	n/d	Tubulin, Misat_Myo_SegII	n/d	n/d	n/d	0	IPI00306049.6	 	P0140743A	46385	QV1_46385	R1	s01	F1	184	1	61835	4	3	3	1	0	0.749666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1158566&representative=IPI00306049.6	78423477.575	69061022.079	119503363.439	125890472.908	82272732.356	79834138.39	24948078.514	19741018.65	15959627.166	12307065.87	P0140743A	1.0	0.880617	1.523821	1.605265	1.049083	1.017988	0.31812	0.251723	0.203506	0.156931	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.183413399626	0.607693442477	0.68281147967	0.069128823722	0.025720555085	-1.65235701885	-1.99009105292	-2.29685676456	-2.67179772583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4889882897	10.9980113442	19.0309860353	20.0481372486	13.1019845425	12.7136369146	3.97299724581	3.14376967677	2.54158069685	1.95990800566	3	6.6869	0.4882	
OCIAD1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00016405.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	137	1	27626	2	2	2	0	0	0.945	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1165460&representative=IPI00016405.1	24351218.891	18217438.673	29035286.298	32671152.481	26533035.195	25744224.253	56812792.608	41606659.49	59954698.79	52672581.499	P0140743A	1.0	0.748112	1.192355	1.341664	1.089598	1.057205	2.333057	1.708607	2.462082	2.163037	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.418673822437	0.253813833526	0.424023415035	0.123795960342	0.0802551532648	1.22222155491	0.772820598095	1.29987881179	1.11305834364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62439589056	4.9557899513	7.89862848733	8.88771314503	7.21792736933	7.00334279408	15.4550961727	11.3184882194	16.3098061769	14.3288117933	2	5.5824	0.4571	
WDR37	n/d	n/d	WD40_like, WD40	n/d	n/d	n/d	0	IPI00032202.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	65	2	54794	2	1	1	1	0	0.782	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1157013&representative=IPI00032202.3	13964598.012	14901444.701	21920259.092	21835656.948	13653796.704	12419690.995	1047486.943	1305510.544	830122.449	881836.371	P0140743A	1.0	1.067087	1.569702	1.563644	0.977744	0.88937	0.07501	0.093487	0.059445	0.063148	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0936778044208	0.650490696742	0.64491208688	-0.0324713171092	-0.169144353995	-3.73677324765	-3.41909042734	-4.07230072175	-3.98511914754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5894738022	14.5011544339	21.331425825	21.2490963073	13.2870213987	12.0860668716	1.01934881032	1.27044124872	0.807823273082	0.858148029128	1	6.1798	n/d	
TRPM2	n/d	n/d	Nudix, Ion_trans	transmembrane	n/d	n/d	0	IPI00871539.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	87	1	176564	3	2	2	1	0	0.6835	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1148334&representative=IPI00871539.1	3514885.026	3520465.05	4713660.426	5213201.309	2177224.799	2282559.336	172582.277	0.0	46393.448	142384.168	P0140743A	1.0	1.001588	1.341057	1.483178	0.61943	0.649398	0.0491	0.0	0.013199	0.040509	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00228918259463	0.423370558547	0.568691749719	-0.690986838121	-0.622825153433	-4.34813316523	n/d	-6.24342755941	-4.6256137185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.1356452696	16.1612612676	21.6388166306	23.932039432	9.99490076319	10.478455904	0.792266711684	0.0	0.212976587918	0.653637433334	2	5.6973	1.0483	
KANK2	n/d	n/d	ANK	n/d	n/d	n/d	0	IPI00760962.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	56	2	91921	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=23520&representative=IPI00760962.1	2165437.734	2277848.672	2560513.798	2891341.014	1330384.831	1035433.456	0.0	206272.845	194513.95	138224.408	P0140743A	1.0	1.051911	1.182446	1.335222	0.614372	0.478164	0.0	0.095257	0.089827	0.063832	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0730126463695	0.241774300004	0.417079630806	-0.702815628147	-1.06442257834	n/d	-3.39203107623	-3.47670703755	-3.9695763384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9175210116	17.7957334744	20.0040598249	22.5886533646	10.3936552774	8.08934238695	0.0	1.6115102894	1.51964371198	1.07988065874	1	4.9567	n/d	
SYMPK	n/d	n/d	n/d	n/d	ALL1*	n/d	0	IPI00023344.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	102	1	141148	2	2	2	0	0	0.718	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1149014&representative=IPI00023344.2	7642629.604	7330828.367	8526592.541	9562663.17	2383580.317	1387539.476	0.0	202328.307	8714.234	0.0	P0140743A	1.0	0.959202	1.115662	1.251227	0.31188	0.181553	0.0	0.026474	0.00114	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0600934280169	0.157900015713	0.323343549748	-1.68093705524	-2.46153732531	n/d	-5.23927999932	-9.77675046027	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.6307333859	19.7890481907	23.0169282719	25.8137270209	6.43430501959	3.74556382751	0.0	0.546170830515	0.023523453004	0.0	2	5.5111	0.0107	
STX7	n/d	n/d	t_SNARE, SynN	transmembrane	n/d	n/d	0	IPI00289876.6	 	P0140743A	46385	QV1_46385	R1	s01	F1	186	1	29816	3	2	2	1	0	0.979	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=23017&representative=IPI00289876.6	24981936.812	23980889.878	29104441.951	32755510.935	27324439.175	27933849.079	50634548.232	44025463.908	57310340.116	48097588.569	P0140743A	1.0	0.959929	1.165019	1.311168	1.093768	1.118162	2.026846	1.762292	2.294071	1.925295	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0590003923201	0.22035348362	0.390852549967	0.129306759388	0.161129221871	1.01923647683	0.817452988986	1.19791004251	0.9450795172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.82288801048	6.54948922738	7.94879714625	8.94595100921	7.46265551158	7.62909318848	13.8289458759	12.0239200072	15.6521904365	13.136069587	2	6.6148	0.2078	
STIM1	n/d	n/d	SAM_homology, SAM_DOMAIN, SAM	transmembrane	n/d	n/d	0	IPI00299063.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	98	1	77423	2	1	1	1	0	0.922	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=30775&representative=IPI00299063.2	5076037.978	4540825.814	5495138.704	6421031.279	4235057.298	4778887.508	188513.302	487962.091	341359.111	132639.864	P0140743A	1.0	0.894561	1.082565	1.264969	0.834323	0.94146	0.037138	0.096131	0.067249	0.026131	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.160748232066	0.114453650691	0.339102029904	-0.261322077782	-0.0870282948195	-4.75096006615	-3.37885444832	-3.89434337498	-5.25809385396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0140248056	14.3255226889	17.3362153509	20.2572468183	13.3608757297	15.076566296	0.594726971607	1.53943628147	1.07692915121	0.418455906263	1	5.9817	n/d	
DENND3	n/d	n/d	uDENN, dDENN, WD40, DENN	n/d	n/d	n/d	0	IPI00448616.2	 	P0140743A	46385	QV1_46385	R1	s01	F1	30	2	144319	1	1	1	0	0	0.808	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1148865&representative=IPI00448616.2	13912377.351	13196356.282	20966762.022	20083153.812	10798231.358	9118713.428	101527.885	604205.002	0.0	333372.893	P0140743A	1.0	0.948534	1.507058	1.443546	0.77616	0.655439	0.007298	0.043429	0.0	0.023962	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0762286072261	0.591734940958	0.52961708119	-0.365574010242	-0.609466576061	-7.09828313374	-4.52519745622	n/d	-5.38310786138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6117647771	14.8082822218	23.5278377352	22.5362973837	12.1172279702	10.232558068	0.113929447064	0.678008231836	0.0	0.374094165022	1	6.612	n/d	
TESC	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00853505.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	37	2	30289	1	1	1	0	0	0.923	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1164406&representative=IPI00853505.1	16030149.37	15464643.252	22467661.378	21673525.588	17245597.099	16625114.184	3081089.152	3198587.681	1859787.471	1390706.237	P0140743A	1.0	0.964722	1.401588	1.352048	1.075823	1.037115	0.192206	0.199536	0.116018	0.086756	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0518148281575	0.487062328158	0.435146370653	0.10544073772	0.0525758755696	-2.37927472217	-2.32527903598	-3.10757944043	-3.52689265259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.4665423633	12.9914742951	18.8745411392	18.2074067906	14.4876107236	13.9663579725	2.58834878159	2.68705646558	1.5623626572	1.1682988114	1	6.112	n/d	
STK17B	DRAK2	KINASE	S_TKc, Pkinase, PROTEIN_KINASE_DOM, Kinase_like	n/d	n/d	CAMK	0	IPI00916930.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	53	2	42245	1	1	1	0	0	0.689	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=70007&representative=IPI00916930.1	2867640.863	2740951.229	3707928.178	4010221.32	2265954.641	1630315.447	0.0	12619.64	0.0	0.0	P0140743A	1.0	0.955821	1.293024	1.398439	0.790181	0.568521	0.0	0.004401	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.06518763002	0.370749053462	0.483817324735	-0.339744937936	-0.814714454589	n/d	-7.82795291293	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6378637956	15.9028188665	21.5131555647	23.2670405047	13.1469198847	9.45898306201	0.0	0.0732183217845	0.0	0.0	1	5.9654	n/d	
MYD88	n/d	n/d	TIR, DEATH	n/d	n/d	n/d	0	IPI00001062.7	IPI00909842.1	P0140743A	46385	QV1_46385	R1	s01	F1	39	2	34580	1	1	1	0	0	0.907	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1159601&representative=IPI00001062.7	3874649.912	3607607.795	5741091.472	5549320.585	1637033.242	1594660.456	171257.02	178890.036	60998.247	95850.42	P0140743A	1.0	0.93108	1.481706	1.432212	0.422498	0.411562	0.044199	0.046169	0.015743	0.024738	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.103022962931	0.567259216592	0.518245060138	-1.24298358283	-1.28081831222	-4.49984246069	-4.43693170518	-5.98914570149	-5.33712732271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.2119767632	16.0257217938	25.5030867964	24.6512018195	7.27203199303	7.08380352734	0.760758240285	0.7946656376	0.270966521829	0.425786907011	1	5.6636	n/d	
NAP1L4	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00017763.6	 	P0140743A	46385	QV1_46385	R1	s01	F1	34	2	44095	1	1	1	0	0	0.641	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1163124&representative=IPI00017763.6	7628210.212	10256704.318	13174354.213	15121765.459	6355763.776	5083224.779	520550.434	473249.56	465897.559	789918.133	P0140743A	1.0	1.344575	1.727057	1.982348	0.833192	0.666372	0.06824	0.062039	0.061076	0.103552	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.427150230562	0.788315698536	0.987210249005	-0.263279107664	-0.585600312896	-3.87323854312	-4.01068075786	-4.03325060978	-3.27157267689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.7413667602	17.1317291782	22.0050672689	25.2578199105	10.6160049422	8.49048852005	0.86947315457	0.790466707847	0.778186692147	1.31939686549	1	5.7395	n/d	
DLST	n/d	n/d	Hybrid_motif, Biotin_lipoyl, BIOTINYL_LIPOYL, 2-oxoacid_dh	n/d	n/d	n/d	0	IPI00420108.5	IPI00384122.4	P0140743A	46385	QV1_46385	R1	s01	F1	476	1	48729	11	8	8	3	0	0.867125	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1160054&representative=IPI00420108.5	50000252.793	46167707.782	73349095.463	80396066.268	64687555.446	55068086.044	361301612.791	289035747.965	479737006.94	385696693.314	P0140743A	1.0	0.922577	1.46798	1.613891	1.29715	1.099176	7.314568	5.861977	9.731091	7.76855	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.116258768666	0.553832312801	0.690543144248	0.375345319793	0.136422409033	2.87077266099	2.55138730749	3.28260156164	2.9576453447	0.0	0.135	0.459	0.664	0.54	0.347	11.682	9.249	15.656	12.59	2.65191453661	2.44864392778	3.89029098134	4.26404837801	3.43090002635	2.920702391	19.1627230972	15.3298845268	25.4443022062	20.4565899288	8	7.2662	0.2342	
NFKB1	n/d	n/d	IPT, DEATH, ANK	n/d	n/d	n/d	0	IPI00292537.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	197	1	105427	4	2	2	2	0	0.733	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1150010&representative=IPI00292537.3	6173743.749	7035194.657	10157843.641	10627132.199	3709721.616	3293656.497	921602.904	621277.998	1180900.067	1442046.943	P0140743A	1.0	1.139535	1.64533	1.721343	0.600887	0.533494	0.149278	0.100632	0.191278	0.233577	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.188445236627	0.718376970961	0.78353460179	-0.734834384928	-0.906456049178	-2.74392653243	-3.31283895376	-2.38625714444	-2.09802987384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6698786797	15.5772998296	22.4914567019	23.5305535473	8.2140507426	7.29280102269	2.04060945849	1.3756312546	2.61474419817	3.19297456497	2	5.7409	0.525	
VPS13B	n/d	n/d	ATG_C	n/d	n/d	n/d	0	IPI00376439.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	125	1	448734	3	2	2	1	0	0.753	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1147779&representative=IPI00376439.1	22192322.562	18425813.361	27746324.247	28484543.527	22559019.123	21213547.611	3770238.702	4111030.81	1976317.19	1255101.302	P0140743A	1.0	0.830279	1.250267	1.283531	1.016524	0.955896	0.169889	0.185246	0.089054	0.056556	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.268331885801	0.322236221641	0.360118140484	0.0236442774278	-0.0650744311228	-2.55733565119	-2.432485704	-3.48917577608	-4.14417610259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.625782464	12.1434760687	18.2861303263	18.77265149	14.8674527135	13.9807238193	2.48476431156	2.7093623104	1.30248581328	0.827170683104	2	6.0732	0.0098	
LPHN2	latrophilin 2, Latrophilin 3	PROTEASE, GPCR	OLF, HormR, GPS	transmembrane	n/d	Serine, Secretin like	0	IPI00641868.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	1409	1	165067	27	19	23	4	0	0.921173913043	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=40713&representative=IPI00641868.1	1958439018.41	1674073469.39	2210446428.6	2235449660.94	1926696941.11	1804839851.49	363579167.375	400283181.097	185525233.084	175863107.902	P0140743A	1.0	0.852993	1.126257	1.138876	0.980787	0.919446	0.184961	0.203466	0.094567	0.090007	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.229394192625	0.171536072817	0.187610675998	-0.0279882381668	-0.121163248711	-2.43470699192	-2.29714036049	-3.40251935972	-3.47381898308	0.0	0.092	0.115	0.119	0.127	0.112	0.088	0.071	0.045	0.037	15.1403891322	12.9420030566	17.0886194415	17.2819155634	14.8949960423	13.9529377305	2.81077430682	3.09452735976	1.43426688109	1.35957048578	19	8.013	0.0133	
XPO1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00298961.3	 	P0140743A	46385	QV1_46385	R1	s01	F1	920	1	123386	21	16	16	5	0	0.83275	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1149751&representative=IPI00298961.3	350828059.72	299158007.745	473865509.298	497681833.066	310396201.661	293087134.131	21478690.1	20915113.814	20592702.429	17353894.522	P0140743A	1.0	0.854761	1.35175	1.418499	0.884535	0.835687	0.061601	0.059783	0.058399	0.049428	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.226407010931	0.43482835642	0.504365133555	-0.177008865112	-0.258965401507	-4.02090241867	-4.06412089436	-4.09791252456	-4.33852765773	0.0	0.103	0.192	0.129	0.113	0.094	0.075	0.071	0.075	0.06	15.217948345	12.9766447772	20.554971711	21.5880577907	13.4641264645	12.713307115	0.931686013715	0.907239637289	0.893254325491	0.752763820064	16	7.3263	0.3219	
SELPLG	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00029591.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	334	1	43201	10	6	8	0	0	0.889375	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=26472&representative=IPI00029591.1	146221657.837	133491469.063	176181000.335	178948371.114	133922272.926	125840960.939	62496692.617	58536548.566	45326974.74	39867520.98	P0140743A	1.0	0.911458	1.205349	1.223495	0.915885	0.859825	0.423058	0.396942	0.309427	0.272651	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.133751916503	0.269450928754	0.291008205635	-0.126761632313	-0.217885036611	-1.24107262876	-1.33299987448	-1.69232900584	-1.87487264806	0.0	0.156	0.086	0.109	0.245	0.204	0.204	0.187	0.165	0.141	13.282813608	12.1263999331	16.0043281093	16.2557167941	12.1655342686	11.431425776	5.67721588871	5.31747536827	4.11751423005	3.62157602384	6	8.1046	0.2492	
SLC38A9	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00168340.4	IPI00903111.1	P0140743A	46385	QV1_46385	R1	s01	F1	98	2	63790	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1162030&representative=IPI00168340.4	16974405.0	16997128.125	22957779.335	21468733.988	21816676.293	21708140.982	4992020.767	5134493.421	3984512.648	3663654.105	P0140743A	1.0	1.001339	1.352494	1.264771	1.285269	1.278875	0.294091	0.302484	0.234737	0.215834	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00193047649398	0.435622193912	0.338876193559	0.362070339459	0.354875258986	-1.76566546046	-1.72506926236	-2.09088283288	-2.21200594662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.150825586	12.1670915304	16.4339175683	15.3680109694	15.6170792733	15.5393862034	3.57344918195	3.67543569456	2.85224243388	2.62256155884	1	6.0869	n/d	
ERO1L	ERO1L	OXIDOREDUCTASE	n/d	n/d	n/d	C8 Thioreductase	0	IPI00872773.1	 	P0140743A	46385	QV1_46385	R1	s01	F1	123	1	54404	2	2	2	0	0	0.7565	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=33590&representative=IPI00872773.1	16436152.326	9662726.958	13836200.133	15146042.212	9890727.657	12866617.828	5937866.097	5399066.852	3934110.948	4785766.542	P0140743A	1.0	0.587895	0.841815	0.921508	0.601767	0.782824	0.361269	0.328487	0.239357	0.291173	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.766369586945	-0.248424878113	-0.117931404332	-0.73272310128	-0.353240107765	-1.4688546305	-1.60609181842	-2.06276409657	-1.78005151192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7895252323	9.87047301926	14.1336747582	15.4716780938	10.1033756727	13.1432466914	6.06552863981	5.51514535426	4.0186932877	4.8886592506	2	5.9288	0.4429	
PCYT1A	n/d	n/d	CTP_transf_2	n/d	n/d	n/d	0	IPI00329338.3	IPI00001562.1,IPI00790381.1	P0140743A	46385	QV1_46385	R1	s01	F1	50	2	41731	1	1	1	0	0	0.626	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46385&cluster_id=1154917&representative=IPI00329338.3	464199.122	436019.48	827492.261	560806.447	500507.25	752750.333	0.0	0.0	79937.543	0.0	P0140743A	1.0	0.939294	1.782623	1.208116	1.078217	1.621611	0.0	0.0	0.172205	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0903513012735	0.834001625263	0.272758984953	0.108647561503	0.697427780296	n/d	n/d	-2.53780106266	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8171170462	12.0390419644	22.8480939783	15.4845658486	13.8196297703	20.7843760735	0.0	0.0	2.20717531865	0.0	1	5.8407	n/d	
