clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
CD37	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00003400.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	160	1	31703	4	4	4	0	0	0.815	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1164686&representative=IPI00003400.1	164625921.866	149983207.803	127829633.548	126979057.307	98224596.864	91963226.904	52636192.67	57789342.624	42620904.959	42207140.135	P0140753A	1.0	0.911055	0.776485	0.771319	0.596653	0.552528	0.319732	0.351034	0.258895	0.256382	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.13438994335	-0.364970039733	-0.374600445465	-0.74503595858	-0.855880518279	-1.64506495311	-1.51031732289	-1.94956099193	-1.96363311773	0.0	0.171	0.3	0.387	0.243	0.274	0.105	0.214	0.127	0.087	17.2408578784	15.7073633397	13.3872753432	13.2981966373	10.286814467	9.63107697209	5.51245579553	6.05213220235	4.46357995581	4.42024740863	4	7.9914	0.9023	
ACE	angiotensin-converting enzyme peptidase unit 1	PROTEASE	n/d	transmembrane	n/d	Metalloproteinase	0	IPI00437751.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	962	1	149715	19	16	16	3	0	0.8478125	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=23877&representative=IPI00437751.1	701031140.402	678058457.495	404566362.192	403566619.423	398553842.54	385716537.573	257993856.607	263984661.587	193090764.422	223834311.396	P0140753A	1.0	0.967424	0.57563	0.573243	0.569814	0.549584	0.366689	0.374477	0.273764	0.317165	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0477797660642	-0.796786312185	-0.802781262049	-0.811437026608	-0.863588091198	-1.4473711064	-1.41705098236	-1.8689953504	-1.65669452029	0.0	0.082	0.128	0.152	0.143	0.176	0.106	0.163	0.116	0.11	17.9273669764	17.3398899113	10.3459164983	10.3203502225	10.1921592113	9.86387268612	6.59763921813	6.75084119899	4.93788191999	5.72408215703	16	7.4959	0.1901	
ITGAV	n/d	n/d	Int_alpha	transmembrane	n/d	n/d	0	IPI00027505.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	1850	1	116038	31	29	30	1	0	0.866633333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=61307&representative=IPI00027505.2	1406053915.81	1348375833.38	659981325.358	657466799.196	563537451.188	515883252.6	445648846.716	370835084.233	382300954.517	405198707.706	P0140753A	1.0	0.957776	0.470567	0.467952	0.400207	0.367385	0.316763	0.263231	0.271228	0.287992	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0622398099866	-1.08752794433	-1.09556754139	-1.32118169332	-1.44463537118	-1.65852426589	-1.92559869353	-1.88242197329	-1.79589935864	0.0	0.066	0.099	0.107	0.1	0.099	0.086	0.08	0.091	0.084	20.8141404056	19.9603184487	9.76985577628	9.73263266556	8.34217486329	7.6367387707	6.59704266165	5.48955728069	5.65928920298	5.99824992453	29	7.4492	0.3243	
PEX6	n/d	n/d	AAA	n/d	n/d	n/d	0	IPI00299182.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	47	1	104061	2	1	1	1	0	0.9	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=34455&representative=IPI00299182.1	1117892.54	725415.111	390739.81	483925.721	316978.273	30785.782	290159.987	260966.677	253314.942	139662.579	P0140753A	1.0	0.648913	0.349533	0.432891	0.28355	0.027539	0.25956	0.233445	0.2266	0.124934	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.623903026343	-1.51649942558	-1.20792428831	-1.81832493859	-5.18238001669	-1.94586002375	-2.09884540608	-2.14178023373	-3.00076194415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8787219332	18.0908678089	9.74452026597	12.0684503468	7.90500769584	0.767755598291	7.23619606022	6.50815455116	6.31733067074	3.48299506893	1	5.4463	n/d	
Ataxin-10	n/d	n/d	ARM-type_fold	n/d	n/d	n/d	0	IPI00913912.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	177	1	53817	4	3	3	1	0	0.775	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=49588&representative=IPI00913912.1	72244470.748	66488948.253	31740009.977	30073972.616	17197337.742	16713296.309	11029161.704	7371319.121	12984518.166	14338435.454	P0140753A	1.0	0.920333	0.439342	0.416281	0.238044	0.231344	0.152664	0.102033	0.17973	0.198471	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.119772135322	-1.18658367081	-1.26437038275	-2.07069982928	-2.11188841238	-2.71156819742	-3.2928922639	-2.47609685555	-2.33299987448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7848853191	23.7306729212	11.328375844	10.7337478836	6.13792829928	5.96516832595	3.93643508989	2.63090886012	4.63432437621	5.11755308065	3	6.0503	0.8082	
SLC20A1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00023035.2	IPI00902658.1	P0140753A	46386	QV1_46386	R1	s01	F1	230	1	73700	5	5	5	0	0	0.8392	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=33597&representative=IPI00023035.2	270537283.951	247189313.773	182747041.685	182523028.851	167330826.769	156260648.674	118968154.976	99972633.131	106443777.224	104718754.113	P0140753A	1.0	0.913798	0.675497	0.672879	0.616826	0.576947	0.439748	0.369534	0.393607	0.385531	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.130052809917	-0.565978732582	-0.571580998365	-0.697064516923	-0.793489300019	-1.18525107864	-1.43622098525	-1.34517221675	-1.37508122502	0.0	0.077	0.175	0.239	0.101	0.141	0.137	0.084	0.137	0.133	16.529522518	15.1029879082	11.1656378615	11.1519509303	10.2237245404	9.54734916094	7.26881991229	6.10821498016	6.50359457606	6.39819761213	5	7.0435	0.3375	
RPS3A	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00472119.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	760	1	29945	18	13	14	4	0	0.848928571429	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1158525&representative=IPI00472119.2	447801189.878	385453013.964	224405839.15	202736046.368	274335470.937	240473052.688	223648115.597	167255243.221	180087716.283	185611997.886	P0140753A	1.0	0.862338	0.502427	0.453047	0.616603	0.537833	0.501718	0.374756	0.401429	0.416116	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.213674639325	-0.993014099369	-1.14226736879	-0.697586186184	-0.894769817037	-0.99505139668	-1.41597651838	-1.31678325137	-1.26494233264	0.0	0.071	0.103	0.091	0.264	0.237	0.245	0.202	0.22	0.212	17.6870143953	15.2244191413	8.86346306607	8.00756105968	10.8355572367	9.49807736268	8.8335349022	6.6061590755	7.11300930481	7.33120445579	13	7.3806	0.1108	
APEX1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00215911.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	84	1	35555	2	2	2	0	0	0.8855	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=23330&representative=IPI00215911.3	94387295.667	107131280.086	42423246.489	43295094.434	23372620.61	20811394.45	10433203.08	11795152.106	11896264.22	16285531.54	P0140753A	1.0	1.135018	0.449459	0.458696	0.247625	0.220489	0.110536	0.124965	0.126037	0.172539	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.18271517708	-1.15373857691	-1.12438976825	-2.01377111977	-2.18122141208	-3.17741178352	-3.00040401118	-2.98808077481	-2.53500559533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.7196469716	28.057244406	11.1104748705	11.338808284	6.1211938132	5.4504191497	2.73241324586	3.08910212944	3.11558297885	4.2651141509	2	5.7863	1.9881	
GBF1	n/d	n/d	Sec7	n/d	n/d	n/d	0	IPI00021954.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	143	1	206446	3	3	3	0	0	0.914666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=18353&representative=IPI00021954.1	17683596.813	16747683.33	3081524.987	3457363.138	1537234.975	1426846.642	831407.947	1100939.899	738709.828	1290190.661	P0140753A	1.0	0.947074	0.174259	0.195512	0.08693	0.080688	0.047016	0.062258	0.041774	0.07296	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0784509392443	-2.52069492562	-2.3546709359	-3.52400204516	-3.63150205937	-4.41070438634	-4.00559695792	-4.58125089679	-3.77675046027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.9212086108	34.9671346002	6.43385099127	7.21855553547	3.2095604642	2.97908299324	1.73587910743	2.29862918211	1.54233666097	2.69376185435	3	5.1827	0.8782	
RFTN1	n/d	n/d	RRM_1, RRM	n/d	n/d	n/d	0	IPI00749454.5	 	P0140753A	46386	QV1_46386	R1	s01	F1	112	1	58763	4	2	2	2	0	0.9735	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1152610&representative=IPI00749454.5	25546019.669	23116938.549	16157951.231	15453922.802	13981758.468	13259808.307	6282686.381	5729232.245	3951657.367	5441681.249	P0140753A	1.0	0.904914	0.632504	0.604944	0.547317	0.519056	0.245936	0.224271	0.154688	0.213015	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.144147405088	-0.660853491346	-0.725126497395	-0.869551426658	-0.946037898185	-2.02364516345	-2.15668501419	-2.69256681156	-2.23097306977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8151500752	17.9309971794	12.5331551725	11.9870650513	10.8451588916	10.2851675125	4.87325912719	4.44396419566	3.06516180554	4.22092098917	2	6.3078	0.0216	
ADAM22	ADAM22 protein	PROTEASE	EGF, DISIN, ACR	transmembrane	n/d	Metalloproteinase	0	IPI00000779.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	110	1	100433	4	1	1	3	0	0.507	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1150075&representative=IPI00000779.1	19388778.283	15481139.946	12692598.43	9380863.973	9430503.665	6850345.676	9789638.292	4959870.993	4697501.179	6850283.064	P0140753A	1.0	0.798459	0.654636	0.48383	0.48639	0.353315	0.504913	0.255811	0.242279	0.353312	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.324709766168	-0.611235153071	-1.04742786813	-1.03981452708	-1.50097309469	-0.985893271937	-1.96684979273	-2.04525873306	-1.50098534468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4819950509	15.5555696913	12.7536215117	9.42596500033	9.4758433485	6.88328055582	9.83670461184	4.98371690718	4.72008567971	6.8832176428	1	5.954	n/d	
JTV1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00011916.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	42	2	35349	1	1	1	0	0	0.834	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=66893&representative=IPI00011916.1	6221656.287	5781956.703	681831.291	688395.102	425846.773	97754.178	0.0	143431.705	0.0	26412.202	P0140753A	1.0	0.929328	0.10959	0.110645	0.068446	0.015712	0.0	0.023054	0.0	0.004245	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.105740218994	-3.18981193535	-3.17598983704	-3.86888995726	-5.99198935501	n/d	-5.43883910161	n/d	-7.88001973088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.2278422787	41.1021530805	4.84692908254	4.89358919751	3.02721382254	0.694904406034	0.0	1.0196119062	0.0	0.18775622606	1	5.2698	n/d	
SLC35E1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00101952.5	 	P0140753A	46386	QV1_46386	R1	s01	F1	64	2	44773	1	1	1	0	0	0.897	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1162931&representative=IPI00101952.5	39278760.104	33785973.321	13414590.091	13807058.888	11305356.163	9408277.216	6459749.897	6177916.055	5140698.641	4403162.056	P0140753A	1.0	0.860159	0.341523	0.351515	0.287824	0.239526	0.164459	0.157284	0.130877	0.1121	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.217324728899	-1.54994535424	-1.50834184097	-1.79674119969	-2.06174582918	-2.60420013323	-2.66855617744	-2.93371651098	-3.15714181674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4328376667	23.5965982396	9.36893810693	9.64304382638	7.89581951065	6.5708729325	4.51158004536	4.31474333218	3.59033612411	3.07523021558	1	6.4892	n/d	
RP2	n/d	n/d	CARP	n/d	n/d	n/d	0	IPI00026627.4	 	P0140753A	46386	QV1_46386	R1	s01	F1	103	1	39641	3	2	2	1	0	0.7545	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=26198&representative=IPI00026627.4	30338003.821	26390121.931	29385017.356	26728970.236	14559871.904	13679373.719	6725759.103	3931071.971	5955139.658	7067677.183	P0140753A	1.0	0.86987	0.968588	0.881039	0.479922	0.450899	0.221694	0.129576	0.196293	0.232964	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.201128285155	-0.0460449656292	-0.182722212108	-1.05912814605	-1.14912378451	-2.17335836973	-2.94812956715	-2.34891936908	-2.1018210629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4133396579	16.0172133143	17.8349343161	16.2228738109	8.8369646311	8.30255530594	4.08213037191	2.38592373608	3.61441081886	4.28965403693	2	6.0685	0.2932	
CD81	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00657752.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	81	2	29806	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1167723&representative=IPI00657752.1	16130559.375	16012411.875	15264826.91	14279735.381	14694855.355	12447236.415	12853464.947	10906978.487	11715170.315	10433072.15	P0140753A	1.0	0.992676	0.94633	0.88526	0.910995	0.771656	0.796839	0.676169	0.726272	0.646789	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0106051822373	-0.0795847333692	-0.175826859328	-0.134484959076	-0.373970249594	-0.327639835371	-0.564544219696	-0.46141813405	-0.628632951914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9717690018	11.8840823602	11.3292401938	10.5981255463	10.9062190427	9.23808254922	9.53957700046	8.0949348326	8.69475816477	7.74321130813	1	5.7121	n/d	
PREP	prolyl oligopeptidase	PROTEASE	Peptidase_S9_N, Peptidase_S9A_N, Peptidase_S9	n/d	n/d	Serine	0	IPI00008164.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	67	2	80700	1	1	1	0	0	0.79	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=24545&representative=IPI00008164.2	11764792.606	10381481.641	5873920.681	5012369.127	2754362.978	2765304.083	1520996.886	527050.05	1140934.108	1208334.119	P0140753A	1.0	0.882419	0.49928	0.426048	0.234119	0.235049	0.129284	0.044799	0.096979	0.102708	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.180464239916	-1.00207897808	-1.23091211641	-2.09468607332	-2.08896655219	-2.95138435453	-4.48038966087	-3.36618381233	-3.2833795363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3921231428	24.1713418195	13.6763276679	11.6703657227	6.41301996558	6.43849428592	3.54135728494	1.22713764326	2.65645206259	2.81338040488	1	6.0144	n/d	
C4ORF15	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00029372.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	33	2	69650	1	1	1	0	0	0.983	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=26974&representative=IPI00029372.2	2559727.915	2009032.497	537999.718	481523.726	126009.669	284602.145	158906.096	0.0	124590.634	137387.504	P0140753A	1.0	0.784862	0.210178	0.188115	0.049228	0.111185	0.062079	0.0	0.048673	0.053673	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.349489083453	-2.25031642916	-2.41031320316	-4.34437706179	-3.1689659281	-4.00975087173	n/d	-4.36073449073	-4.21965966138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.8725182682	31.294413937	8.38034521502	7.50062670684	1.96283472151	4.43320720112	2.47525769382	0.0	1.9407306148	2.14006564173	1	5.3343	n/d	
PROS1	n/d	n/d	Laminin_G_2, Laminin_G_1, LamG, Gla, GLA, EGF_CA, EGF	n/d	n/d	n/d	0	IPI00873445.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	94	2	79725	3	1	1	2	0	0.948	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=40148&representative=IPI00873445.1	34379899.922	30971562.755	24890574.19	25866554.907	23462684.043	20318837.293	16807805.158	11847977.621	18485051.347	19223089.419	P0140753A	1.0	0.900863	0.723986	0.752374	0.682454	0.591009	0.488885	0.344619	0.53767	0.559137	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.150620372032	-0.465966295267	-0.410478100783	-0.551196288721	-0.758747994677	-1.03243295372	-1.53692585052	-0.895207118083	-0.838726278716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.1952647698	13.68884428	11.00116248	11.4325274764	10.3700620727	8.98054133902	7.428731618	5.23658176277	8.17004267428	8.49624152709	1	6.4258	n/d	
LGR4	LGR like (hormone receptors) t	GPCR	LRR_TYP, LRRNT, G_PROTEIN_RECEP_F1_2	transmembrane	n/d	Rhodopsin like	0	IPI00217954.5	 	P0140753A	46386	QV1_46386	R1	s01	F1	75	2	104475	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=17237&representative=IPI00217954.5	86442112.5	85782255.0	28172489.606	26242664.516	13162883.467	11670847.383	6358730.385	6030973.325	5924310.98	6165672.054	P0140753A	1.0	0.992366	0.325912	0.303587	0.152274	0.135013	0.073561	0.069769	0.068535	0.071327	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0110557877824	-1.61744562215	-1.71981808094	-2.71525846477	-2.88882976811	-3.76491509766	-3.84127003415	-3.86701524651	-3.80940789442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.3249471977	31.0858276211	10.2091645358	9.50983330366	4.76997400513	4.22928902883	2.30428072376	2.18550791383	2.14685554603	2.23432012412	1	6.266	n/d	
SLC38A5	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00102509.4	 	P0140753A	46386	QV1_46386	R1	s01	F1	93	1	51457	3	1	1	2	0	0.984	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=25985&representative=IPI00102509.4	55967501.576	54265304.166	43462042.431	44862091.875	44628320.155	41964585.623	31829684.526	30854301.582	17326047.511	20282892.014	P0140753A	1.0	0.969586	0.776559	0.801574	0.797397	0.749803	0.568717	0.55129	0.309573	0.362405	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0445592272196	-0.364832555627	-0.319092381114	-0.326629917309	-0.415416496953	-0.814217165137	-0.859116662661	-1.69164844532	-1.46432523491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5203142257	14.0786929174	11.2758743059	11.6391057757	11.5784555995	10.8873712858	8.25795341952	8.00489822788	4.4951024624	5.26223178015	1	6.7489	n/d	
AP3D1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00719680.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	342	1	136651	8	6	6	2	0	0.895166666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1149441&representative=IPI00719680.1	140385433.135	124266517.064	50734980.877	49467057.093	15714711.639	13182414.967	9272757.324	6964135.439	8441734.659	7820979.921	P0140753A	1.0	0.883866	0.361597	0.352517	0.111058	0.092661	0.065106	0.048792	0.058757	0.054849	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.178100430914	-1.46754538645	-1.50423526227	-3.17061477454	-3.43189393772	-3.94106568523	-4.35721156876	-4.08909545276	-4.18839087194	0.0	0.084	0.076	0.066	0.069	0.079	0.071	0.054	0.062	0.056	32.9349431803	29.153385699	11.9026146454	11.6051550241	3.68672962263	3.09264343331	2.17542325276	1.63381199788	1.98046225401	1.83483089064	6	6.4548	0.2347	
ALDOA	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00796333.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	937	1	39420	23	18	20	2	0	0.84535	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1158668&representative=IPI00796333.1	818067007.315	771670891.079	429921597.651	452555028.505	452866225.025	382350264.844	492304024.509	351661941.918	398925321.45	417250906.188	P0140753A	1.0	0.946607	0.5258	0.553316	0.55441	0.469901	0.602253	0.430165	0.487447	0.510584	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0791625042838	-0.927413952931	-0.853824452714	-0.850974815009	-1.08957125693	-0.731558419916	-1.21703794897	-1.0366827314	-0.969779765686	0.0	0.108	0.064	0.053	0.076	0.084	0.084	0.057	0.08	0.066	16.4681419474	15.5341624309	8.65455987476	9.11018337348	9.11644793179	7.69692259776	9.91035267821	7.07914966039	8.03058766741	8.39949183789	18	7.9605	0.1844	
PTGES3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00789101.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	79	1	19449	2	2	2	0	0	0.8085	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1166187&representative=IPI00789101.1	102126790.239	104892371.852	35911528.372	38036134.277	17678868.933	14264240.558	8553057.398	6259208.938	11406387.902	12095305.763	P0140753A	1.0	1.02708	0.351637	0.37244	0.173107	0.139672	0.083749	0.061289	0.111688	0.118434	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0385485585872	-1.50784121295	-1.42492006844	-2.53026403014	-2.83988526176	-3.57778422563	-4.02822802401	-3.16245390701	-3.07784478597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0774038772	29.8648165955	10.2246825919	10.8295975592	5.0335040478	4.06129559869	2.43521512587	1.7821136434	3.24761159173	3.44375936878	2	6.926	0.4065	
PDAP1	n/d	n/d	PP28	n/d	n/d	n/d	0	IPI00013297.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	40	2	20630	1	1	1	0	0	0.797	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1171333&representative=IPI00013297.1	26289629.116	23417945.993	11399933.143	11459403.21	9716603.44	9384276.558	11982279.881	12807288.587	20427435.604	21006799.744	P0140753A	1.0	0.890767	0.433629	0.435891	0.369598	0.356957	0.45578	0.487161	0.777015	0.799053	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.166879982898	-1.20546685121	-1.19796067874	-1.43597114495	-1.48617780109	-1.13359047554	-1.03752945294	-0.363985645268	-0.323636896739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6504297268	14.831660895	7.2201013126	7.25776643777	6.15397128835	5.94349340862	7.58892825173	8.11144416181	12.9376332973	13.3045712201	1	6.482	n/d	
KCNN4	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00032466.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	182	1	47696	4	4	4	0	0	0.91825	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=50053&representative=IPI00032466.1	96029098.678	86644931.782	54304015.282	47734252.515	63877979.901	56046098.658	53041377.244	42062823.078	53971473.863	53277475.884	P0140753A	1.0	0.902278	0.565495	0.497081	0.665194	0.583637	0.552347	0.438022	0.562032	0.554806	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.148356085544	-0.822413826653	-1.0084471349	-0.588152939205	-0.776856748259	-0.856353201261	-1.19092476275	-0.831275820443	-0.849944704985	0.0	0.107	0.141	0.108	0.38	0.36	0.349	0.322	0.542	0.46	15.8205528143	14.274534888	8.94645012422	7.8640982094	10.5237367486	9.23345398489	8.73843367878	6.92974445438	8.89166476067	8.77733033672	4	6.718	0.826	
PTK2B	PYK2	KINASE	TyrKc, B41	n/d	n/d	TK	0	IPI00029702.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	209	1	115875	7	5	5	2	0	0.6462	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1148632&representative=IPI00029702.1	296432758.098	265328921.453	16373440.093	19399129.865	7753059.059	10310503.408	5165238.489	5721810.097	4311816.909	4469465.369	P0140753A	1.0	0.896783	0.055559	0.065442	0.026155	0.034787	0.017483	0.019302	0.014546	0.015438	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.157169165147	-4.16983555712	-3.93363935002	-5.25676941976	-4.84530792219	-5.83790342406	-5.69510584795	-6.10323370836	-6.01737032687	0.0	0.183	0.084	0.085	0.05	0.055	0.048	0.033	0.036	0.025	46.6627666906	41.766576803	2.57741425032	3.05370120597	1.22044266744	1.62302107931	0.813082602814	0.900694954625	0.678741808862	0.703557936996	5	6.7065	0.5342	
